Organisation,Deployment,Consentimento API,Dados Cadastrais (PF) API,Dados Cadastrais (PJ) API,Resources API,Contas API,Cartão de Crédito API,Operações de Crédito - Empréstimos API,Operações de Crédito - Financiamentos API,Operações de Crédito - Adiantamento a Depositantes API,Operações de Crédito - Direitos Creditórios Descontados API
Banco Santander (Brasil) S.A.,Santander Open Banking 1.0.4,[17 Nov 2021](https://openbanking-brasil.github.io/conformance/submissions/functional/consents/1.0.3/BCO_SANTANDER_do_Brasil_S.A-API-CONSENTS-18-November-2021.zip) [[View]](https://web.conformance.directory.openbankingbrasil.org.br/plan-detail.html?public=true&plan=LemzaZqrUvDAD)   PASS,[17 Nov 2021](https://openbanking-brasil.github.io/conformance/submissions/functional/personal/1.0.3/BCO_SANTANDER_do_Brasil_S.A-API-PERSONAL-CUSTOMER-18-Novermber-2021.zip) [[View]](https://web.conformance.directory.openbankingbrasil.org.br/plan-detail.html?public=true&plan=Di8BJRZcfSs4I) PASS,[17 Nov 2021](https://openbanking-brasil.github.io/conformance/submissions/functional/business/1.0.3/BCO_SANTANDER_do_Brasil_S.A-API-BUSINESS-CUSTOMER-18-Novermber-2021.zip) [[View]](https://web.conformance.directory.openbankingbrasil.org.br/plan-detail.html?public=true&plan=ZpGut9IhF9O4D) PASS,[18 Nov 2021](https://openbanking-brasil.github.io/conformance/submissions/functional/resources/1.0.2/BCO_SANTANDER_do_Brasil_S.A-API-RESOURCE-18-November-2021.zip) [[View]](https://web.conformance.directory.openbankingbrasil.org.br/plan-detail.html?public=true&plan=EVEfdynBwDmiZ) PASS,[18 Nov 2021](https://openbanking-brasil.github.io/conformance/submissions/functional/accounts/1.0.3/BCO_SANTANDER_do_Brasil_S.A-API-ACCOUNTS-18-November-2021.zip) [[View]](https://web.conformance.directory.openbankingbrasil.org.br/plan-detail.html?public=true&plan=meIBSZoyH7Agr) PASS,[18 Nov 2021](https://openbanking-brasil.github.io/conformance/submissions/functional/credit-card/1.0.4/BCO_SANTANDER_do_Brasil_S.A-API-CREDIT_CARD_ACCOUNT-18-November-2021.zip) [[View]](https://web.conformance.directory.openbankingbrasil.org.br/log-detail.html?public=true&log=wMvlid5Ir3Q7c4G) PASS,[17 Nov 2021](https://openbanking-brasil.github.io/conformance/submissions/functional/loans/1.0.4/BCO_SANTANDER_do_Brasil_S.A-API-LOAN-18-November-2021.zip) [[View]](https://web.conformance.directory.openbankingbrasil.org.br/plan-detail.html?public=true&plan=B5UdhwTGJVV04)   PASS,[17 Nov 2021](https://openbanking-brasil.github.io/conformance/submissions/functional/financings/1.0.4/BCO_SANTANDER_do_Brasil_S.A-API-FINANCING-18-November-2021.zip) [[View]](https://web.conformance.directory.openbankingbrasil.org.br/plan-detail.html?public=true&plan=HsVvb5NiCjzLq)   PASS,[17 Nov 2021](https://openbanking-brasil.github.io/conformance/submissions/functional/unarranged-overdraft/1.0.4/BCO_SANTANDER_do_Brasil_S.A-API-UNARRANGED_ACCOUNT_OVERDRAFT-18-November-2021.zip) [[View]](https://web.conformance.directory.openbankingbrasil.org.br/plan-detail.html?public=true&plan=PAuD5oZg28iyO) PASS,[17 Nov 2021](https://openbanking-brasil.github.io/conformance/submissions/functional/invoice-financings/1.0.4/BCO_SANTANDER_do_Brasil_S.A-API-INVOICE_FINANCING-18-November-2021.zip) [[View]](https://web.conformance.directory.openbankingbrasil.org.br/plan-detail.html?public=true&plan=tMAJkfe9hOfYq) PASS
BANCO VOTORANTIM S/A,BV-Openbanking-1.0.0,[19 Nov 2021](https://openbanking-brasil.github.io/conformance/submissions/functional/consents/1.0.3/BANCO-VOTORANTIM_BV-Openbanking-API-CONSENT-19-Nov-2021.zip) [[View]](https://web.conformance.directory.openbankingbrasil.org.br/plan-detail.html?public=true&plan=NKZjp8QC5sQxD) PASS,[19 Nov 2021](https://openbanking-brasil.github.io/conformance/submissions/functional/personal/1.0.3/BANCO-VOTORANTIM_BV-Openbanking-API-PERSONAL-CUSTOMER-19-Nov-2021.zip) [[View]](https://web.conformance.directory.openbankingbrasil.org.br/plan-detail.html?public=true&plan=hIuFskuhsPqKd) PASS,[19 Nov 2021](https://openbanking-brasil.github.io/conformance/submissions/functional/business/1.0.3/BANCO-VOTORANTIM_BV-Openbanking-API-BUSINESS-CUSTOMER-19-Nov-2021.zip) [[View]](https://web.conformance.directory.openbankingbrasil.org.br/plan-detail.html?public=true&plan=iMWoDU9fr1Hdr) PASS,[19 Nov 2021](https://openbanking-brasil.github.io/conformance/submissions/functional/resources/1.0.2/BANCO-VOTORANTIM_BV-Openbanking-API-RESOURCES-19-Nov-2021.zip) [[View]](https://web.conformance.directory.openbankingbrasil.org.br/plan-detail.html?public=true&plan=SFjfFSsC8pKNk) PASS,[26 Nov 2021](https://openbanking-brasil.github.io/conformance/submissions/functional/accounts/1.0.3/BANCO-VOTORANTIM_BV-Openbanking-API-ACCOUNTS-26-Nov-2021.zip) [[View]](https://web.conformance.directory.openbankingbrasil.org.br/plan-detail.html?public=true&plan=LmO2LstchbFcw) PASS,[19 Nov 2021](https://openbanking-brasil.github.io/conformance/submissions/functional/credit-card/1.0.4/BANCO-VOTORANTIM_BV-Openbanking-API-CREDIT-CARD-19-Nov-2021.zip) [[View]](https://web.conformance.directory.openbankingbrasil.org.br/plan-detail.html?public=true&plan=01lldDhXFoBGf)   PASS,[19 Nov 2021](https://openbanking-brasil.github.io/conformance/submissions/functional/loans/1.0.4/BANCO-VOTORANTIM_BV-Openbanking-API-LOANS-22-Nov-2021.zip) [[View]](https://web.conformance.directory.openbankingbrasil.org.br/plan-detail.html?public=true&plan=Bt10dFrCGABWT)   PASS,[19 Nov 2021](https://openbanking-brasil.github.io/conformance/submissions/functional/financings/1.0.4/BANCO-VOTORANTIM_BV-Openbanking-API-FINANCINGS-22-Nov-2021.zip) [[View]](https://web.conformance.directory.openbankingbrasil.org.br/plan-detail.html?public=true&plan=gfUEnHuqJAYRv)   PASS,[26 Nov 2021](https://openbanking-brasil.github.io/conformance/submissions/functional/unarranged-overdraft/1.0.4/BANCO-VOTORANTIM_BV-Openbanking-API-UNARRANGED-OVERDRAFT-26-Nov-2021.zip) [[View]](https://web.conformance.directory.openbankingbrasil.org.br/plan-detail.html?public=true&plan=EsgziOtowT8Db) PASS,[29 Nov 2021](https://openbanking-brasil.github.io/conformance/submissions/functional/invoice-financings/1.0.4/BANCO-VOTORANTIM_BV-Openbanking-API-INVOICE-FINANCINGS-29-Nov-2021.zip) [[View]](https://web.conformance.directory.openbankingbrasil.org.br/plan-detail.html?public=true&plan=UKHWDE7K1jemn) PASS
Banrisul - Prudencial,Banrisul Open Banking v1.0.0,[23 Nov 2021](https://openbanking-brasil.github.io/conformance/submissions/functional/consents/1.0.3/Banrisul-Banrisul_Open_Banking_Brasil-API-CONSENTS-private_key_jwt-26-Nov-2021.zip) [[View]](https://web.conformance.directory.openbankingbrasil.org.br/log-detail.html?log=fwymK5k9jdf6nyo&public=true) PASS,[23 Nov 2021](https://openbanking-brasil.github.io/conformance/submissions/functional/personal/1.0.3/Banrisul-Banrisul_Open_Banking_Brasil-API-PERSONAL-CUSTOMER-private_key_jwt-26-Nov-2021.zip) [[View]](https://web.conformance.directory.openbankingbrasil.org.br/plan-detail.html?public=true&plan=2ncSG57TEFXHv) PASS,[23 Nov 2021](https://openbanking-brasil.github.io/conformance/submissions/functional/business/1.0.3/Banrisul-Banrisul_Open_Banking_Brasil-API-BUSINESS-CUSTOMER-private_key_jwt-26-Nov-2021.zip) [[View]](https://web.conformance.directory.openbankingbrasil.org.br/plan-detail.html?public=true&plan=HEOOhRHhlxwnp) PASS,[23 Nov 2021](https://openbanking-brasil.github.io/conformance/submissions/functional/resources/1.0.2/Banrisul-Banrisul_Open_Banking_Brasil-API-RESOURCES-private_key_jwt-26-Nov-2021.zip) [[View]](https://web.conformance.directory.openbankingbrasil.org.br/plan-detail.html?public=true&plan=Ddn8YWh5uhUpH) PASS,[25 Nov 2021](https://openbanking-brasil.github.io/conformance/submissions/functional/accounts/1.0.3/Banrisul-Banrisul_Open_Banking_Brasil-API-ACCOUNTS-private_key_jwt-26-Nov-2021.zip) [[View]](https://web.conformance.directory.openbankingbrasil.org.br/plan-detail.html?public=true&plan=xEw0RZomaKIu6) PASS,[15 Dec 2021](https://openbanking-brasil.github.io/conformance/submissions/functional/credit-card/1.0.4/Banrisul-Banrisul_Open_Banking_Brasil-API-CREDIT-CARD-private_key_jwt-15-Dec-2021.zip) [[View]](https://web.conformance.directory.openbankingbrasil.org.br/plan-detail.html?public=true&plan=paWtN7qBgXxf1) PASS,[23 Nov 2021](https://openbanking-brasil.github.io/conformance/submissions/functional/loans/1.0.4/Banrisul-Banrisul_Open_Banking_Brasil-API-LOANS-private_key_jwt-26-Nov-2021.zip) [[View]](https://web.conformance.directory.openbankingbrasil.org.br/plan-detail.html?public=true&plan=Oq214qjiqhvjV)   PASS,[23 Nov 2021](https://openbanking-brasil.github.io/conformance/submissions/functional/financings/1.0.4/Banrisul-Banrisul_Open_Banking_Brasil-API-FINANCINGS-private_key_jwt-26-Nov-2021.zip) [[View]](https://web.conformance.directory.openbankingbrasil.org.br/plan-detail.html?public=true&plan=GEx91Vsw7UVcK)   PASS,[23 Nov 2021](https://openbanking-brasil.github.io/conformance/submissions/functional/unarranged-overdraft/1.0.4/Banrisul-Banrisul_Open_Banking_Brasil-API-UNARRANGED-OVERDRAFT-private_key_jwt-26-Nov-2021.zip) [[View]](https://web.conformance.directory.openbankingbrasil.org.br/plan-detail.html?public=true&plan=dQZddGrJmp0G9) PASS,[23 Nov 2021](https://openbanking-brasil.github.io/conformance/submissions/functional/invoice-financings/1.0.4/Banrisul-Banrisul_Open_Banking_Brasil-API-INVOICE-FINANCINGS-private_key_jwt-26-Nov-2021.zip) [[View]](https://web.conformance.directory.openbankingbrasil.org.br/plan-detail.html?public=true&plan=pkVlaJ9JVwys3) PASS
CAIXA ECONÔMICA FEDERAL,Caixa Econômica Federal,[18 Nov 2021](https://openbanking-brasil.github.io/conformance/submissions/functional/consents/1.0.3/CAIXA-SIOBA-API-Consents-private_key_jwt-19-Nov-2021.zip) [[View]](https://web.conformance.directory.openbankingbrasil.org.br/plan-detail.html?public=true&plan=ConnnvDf5SncZ)   PASS,[11 Nov 2021](https://openbanking-brasil.github.io/conformance/submissions/functional/personal/1.0.3/CAIXA-SIBSA-API-Personal_Customer_Data-private_key_jwt-11-Nov-2021.zip) [[View]](https://web.conformance.directory.openbankingbrasil.org.br/plan-detail.html?public=true&plan=Xtfs5gIBX3rxf) PASS,[11 Nov 2021](https://openbanking-brasil.github.io/conformance/submissions/functional/business/1.0.3/CAIXA-SIBSA-API-Business_Customer_Data-private_key_jwt-11-Nov-2021.zip) [[View]](https://web.conformance.directory.openbankingbrasil.org.br/plan-detail.html?public=true&plan=rMyVmTBcloiMU) PASS,[25 Nov 2021](https://openbanking-brasil.github.io/conformance/submissions/functional/resources/1.0.2/CAIXA-SIOBA-API-Resources-private_key_jwt-26-Nov-2021.zip) [[View]](https://web.conformance.directory.openbankingbrasil.org.br/plan-detail.html?public=true&plan=TTRW5TTOieY9o) PASS,[18 Nov 2021](https://openbanking-brasil.github.io/conformance/submissions/functional/accounts/1.0.3/CAIXA-SIBSA-API-Accounts-private_key_jwt-19-Nov-2021.zip) [[View]](https://web.conformance.directory.openbankingbrasil.org.br/plan-detail.html?public=true&plan=Wtg5OhWAmfCsN) PASS,[29 Nov 2021](https://openbanking-brasil.github.io/conformance/submissions/functional/credit-card/1.0.4/CAIXA-SIBSA-API-Credit_card-private_key_jwt-29-Nov-2021.zip) [[View]](https://web.conformance.directory.openbankingbrasil.org.br/plan-detail.html?public=true&plan=ktRbi957dOuA1) PASS,[11 Nov 2021](https://openbanking-brasil.github.io/conformance/submissions/functional/loans/1.0.4/CAIXA-SIDPN-API-Loans-private_key_jwt-11-Nov-2021.zip) [[View]](https://web.conformance.directory.openbankingbrasil.org.br/plan-detail.html?public=true&plan=kjefR8H1XDqhr) PASS,[11 Nov 2021](https://openbanking-brasil.github.io/conformance/submissions/functional/financings/1.0.4/CAIXA-SIDPN-API-Financings-private_key_jwt-11-Nov-2021.zip) [[View]](https://web.conformance.directory.openbankingbrasil.org.br/plan-detail.html?public=true&plan=NV6BCtskgNswI) PASS,[11 Nov 2021](https://openbanking-brasil.github.io/conformance/submissions/functional/unarranged-overdraft/1.0.4/CAIXA-SIDPN-API-Unarranged_overdraft-private_key_jwt-11-Nov-2021.zip) [[View]](https://web.conformance.directory.openbankingbrasil.org.br/plan-detail.html?public=true&plan=m108ktlMYSnMu) PASS,[11 Nov 2021](https://openbanking-brasil.github.io/conformance/submissions/functional/invoice-financings/1.0.4/CAIXA-SIDPN-API-Credit_operations_discounted_credit_rights-private_key_jwt-11-Nov-2021.zip) [[View]](https://web.conformance.directory.openbankingbrasil.org.br/plan-detail.html?public=true&plan=R0ATifrmGmzHG) PASS
CONFEDERACAO DAS COOPERATIVAS DO SICREDI - CONFEDERACAO SICREDI,Open Banking 1.0.0,,,,,,,[08 Nov 2021](https://openbanking-brasil.github.io/conformance/submissions/functional/loans/1.0.4/Confederacao_das_Cooperativas_do_Sicredi-Confederacao_Sicredi-Open_Finance_1-2.zip) [[View]](https://web.conformance.directory.openbankingbrasil.org.br/plan-detail.html?public=true&plan=y3RPXl7WzqL3z) PASS,[22 Nov 2021](https://openbanking-brasil.github.io/conformance/submissions/functional/financings/1.0.4/Confederacao_das_Cooperativas_do_Sicredi-Confederacao_Sicredi-Open_Finance_1.0.3-Financings-17-nov-2021.zip) [[View]](https://web.conformance.directory.openbankingbrasil.org.br/plan-detail.html?public=true&plan=56pRUwWxspfhz) PASS,[08 Nov 2021](https://openbanking-brasil.github.io/conformance/submissions/functional/unarranged-overdraft/1.0.4/Confederacao_das_Cooperativas_do_Sicredi-Confederacao_Sicredi-Open_Finance_1-4.zip) [[View]](https://web.conformance.directory.openbankingbrasil.org.br/plan-detail.html?public=true&plan=O1Ha4Llx8CVMN) PASS,[08 Nov 2021](https://openbanking-brasil.github.io/conformance/submissions/functional/invoice-financings/1.0.4/Confederacao_das_Cooperativas_do_Sicredi-Confederacao_Sicredi-Open_Finance_1-8.zip) [[View]](https://web.conformance.directory.openbankingbrasil.org.br/plan-detail.html?public=true&plan=khoYIPup7Z3Th) PASS
CONFEDERACAO DAS COOPERATIVAS DO SICREDI - CONFEDERACAO SICREDI,Open Finance 1.0.3,[06 Dec 2021](https://openbanking-brasil.github.io/conformance/submissions/functional/consents/1.0.3/Confederacao_das_Cooperativas_do_Sicredi-Confederacao_Sicredi-Open_Finance_1.0.3-Consents-06-dec-2021.zip) [[View]](https://web.conformance.directory.openbankingbrasil.org.br/plan-detail.html?public=true&plan=TJt6lWDzqMSYB) PASS,[04 Nov 2021](https://openbanking-brasil.github.io/conformance/submissions/functional/personal/1.0.3/Confederacao_das_Cooperativas_do_Sicredi-Confederacao_Sicredi-Open_Finance_1.0.3-PersonalCust.zip) [[View]](https://web.conformance.directory.openbankingbrasil.org.br/plan-detail.html?public=true&plan=XR03gM0lDPSBK)   PASS,[30 Nov 2021](https://openbanking-brasil.github.io/conformance/submissions/functional/business/1.0.3/Confederacao_das_Cooperativas_do_Sicredi-Confederacao_Sicredi-Open_Finance_1.0.3-BusinessCust.zip) [[View]]( https://web.conformance.directory.openbankingbrasil.org.br/plan-detail.html?public=true&plan=gQoaEab1yJXUL)   PASS,[23 Nov 2021](https://openbanking-brasil.github.io/conformance/submissions/functional/resources/1.0.2/Confederacao_das_Cooperativas_do_Sicredi-Confederacao_Sicredi-Open_Finance_1-14.zip) [[View]](https://web.conformance.directory.openbankingbrasil.org.br/plan-detail.html?public=true&plan=r8uPJrKgEOG2G) PASS,[22 Nov 2021](https://openbanking-brasil.github.io/conformance/submissions/functional/accounts/1.0.3/Confederacao_das_Cooperativas_do_Sicredi-Confederacao_Sicredi-Open_Finance_1-12.zip) [[View]](https://web.conformance.directory.openbankingbrasil.org.br/plan-detail.html?public=true&plan=47QaY89b9Qhzn) PASS,[22 Nov 2021](https://openbanking-brasil.github.io/conformance/submissions/functional/credit-card/1.0.4/Confederacao_das_Cooperativas_do_Sicredi-Confederacao_Sicredi-Open_Finance_1.0.3-CreditCard-24-nov-2021.zip) [[View]](https://web.conformance.directory.openbankingbrasil.org.br/plan-detail.html?public=true&plan=wlWOBxBiqo4IQ) PASS,,,,
Itaú Unibanco S.A.,Itaú Unibanco v2.0,[03 Dec 2021](https://openbanking-brasil.github.io/conformance/submissions/functional/consents/1.0.3/Itau_Unibanco-API-CONSENT-private_key_jwt-03-Dec-2021.zip) [[View]](https://web.conformance.directory.openbankingbrasil.org.br/plan-detail.html?public=true&plan=2G4nW9M30VWWf) PASS,[03 Dec 2021](https://openbanking-brasil.github.io/conformance/submissions/functional/personal/1.0.3/Itau_Unibanco_API-CUSTOMER-PERSONAL-private_key_jwt-03-Dec-2021.zip) [[View]](https://web.conformance.directory.openbankingbrasil.org.br/plan-detail.html?public=true&plan=pxQCfBCyveRIl) PASS,[19 Nov 2021](https://openbanking-brasil.github.io/conformance/submissions/functional/business/1.0.3/Itau_Unibanco_S.A.-ItauBA_Unibanco_v2.0-API-CUSTOMER-BUSINESS-private_key_jwt-19-Nov-2021.zip) [[View]](https://web.conformance.directory.openbankingbrasil.org.br/plan-detail.html?public=true&plan=LyKTOvKBT3tfn) PASS,[03 Dec 2021](https://openbanking-brasil.github.io/conformance/submissions/functional/resources/1.0.2/Itau_Unibanco-API-RESOURCES-private_key_jwt-03-Dec-2021.zip) [[View]](https://web.conformance.directory.openbankingbrasil.org.br/plan-detail.html?public=true&plan=xtaS5tP5TTDdc)   PASS,[19 Nov 2021](https://openbanking-brasil.github.io/conformance/submissions/functional/accounts/1.0.3/Itau_Unibanco_S.A.-ItaauBA_Unibanco_v2.0-API-ACCOUNTS-private_key_jwt-19-Nov-2021.zip) [[View]](https://web.conformance.directory.openbankingbrasil.org.br/plan-detail.html?public=true&plan=VHz8j3eIXA3H7)   PASS,[18 Nov 2021](https://openbanking-brasil.github.io/conformance/submissions/functional/credit-card/1.0.4/Itau_Unibanco_S-Credit-Card.zip) [[View]](https://web.conformance.directory.openbankingbrasil.org.br/plan-detail.html?public=true&plan=KUaXEaT09rnos) PASS,[19 Nov 2021](https://openbanking-brasil.github.io/conformance/submissions/functional/loans/1.0.4/Itau_Unibanco_S.A.-ItauBA_Unibanco_v2.0-API-LOANS-private_key_jwt-19-Nov-2021.zip) [[View]](https://web.conformance.directory.openbankingbrasil.org.br/plan-detail.html?public=true&plan=yNiVvNvjZxk2i)   PASS,[03 Dec 2021](https://openbanking-brasil.github.io/conformance/submissions/functional/financings/1.0.4/Itau_Unibanco-API-FINANCINGS-private_key_jwt-03-Dec-2021.zip) [[View]](https://web.conformance.directory.openbankingbrasil.org.br/plan-detail.html?public=true&plan=Ea2QwEzThOE8X) PASS,[23 Dec 2021](https://openbanking-brasil.github.io/conformance/submissions/functional/unarranged-overdraft/1.0.4/Itau_Unibanco_S.A.-v2.0-API-UNARRANGED-ACCOUNTS-OVERDRAFT-private_key_jwt-23-Dec-2021.zip) [[View]](https://web.conformance.directory.openbankingbrasil.org.br/plan-detail.html?public=true&plan=yfQburcUjqVuo)  PASS,[23 Dec 2021](https://openbanking-brasil.github.io/conformance/submissions/functional/invoice-financings/1.0.4/Itau_Unibanco_S-Discount-Credit-Rights-December.zip) [[View]](https://web.conformance.directory.openbankingbrasil.org.br/plan-detail.html?public=true&plan=J0sDvR0PFrqVe)  PASS
MERCADOPAGO.COM REPRESENTACOES LTDA,Mercado Pago Open Banking v1.0,[17 Nov 2021](https://openbanking-brasil.github.io/conformance/submissions/functional/consents/1.0.3/Consents-api-test-mtls-by_value-plain_response-y8vZBPGgFrQ2z-17-Nov-2021.zip) [[View]](https://web.conformance.directory.openbankingbrasil.org.br/plan-detail.html?public=true&plan=y8vZBPGgFrQ2z)   PASS,[23 Nov 2021](https://openbanking-brasil.github.io/conformance/submissions/functional/personal/1.0.3/Personal-Customer-Data-api-test-mtls-by_value-plain_response-YOpopb4CCO0du-23-Nov-2021.zip) [[View]](https://web.conformance.directory.openbankingbrasil.org.br/plan-detail.html?public=true&plan=YOpopb4CCO0du)   PASS,[18 Nov 2021](https://openbanking-brasil.github.io/conformance/submissions/functional/business/1.0.3/Business-Customer-Data-api-test-mtls-by_value-plain_response-1X5EBlIQuGEMC-18-Nov-2021.zip) [[View]](https://web.conformance.directory.openbankingbrasil.org.br/plan-detail.html?public=true&plan=1X5EBlIQuGEMC)   PASS,[23 Nov 2021](https://openbanking-brasil.github.io/conformance/submissions/functional/resources/1.0.2/Resources-api-test-mtls-by_value-plain_response-U5MMNWB29U37E-23-Nov-2021.zip) [[View]](https://web.conformance.directory.openbankingbrasil.org.br/plan-detail.html?public=true&plan=U5MMNWB29U37E)   PASS,[23 Nov 2021](https://openbanking-brasil.github.io/conformance/submissions/functional/accounts/1.0.3/Account-api-test-mtls-by_value-plain_response-OfDeSXkG4S2FF-23-Nov-2021.zip) [[View]](https://web.conformance.directory.openbankingbrasil.org.br/plan-detail.html?public=true&plan=OfDeSXkG4S2FF) PASS,[18 Nov 2021](https://openbanking-brasil.github.io/conformance/submissions/functional/credit-card/1.0.4/Credit-card-api-test-mtls-by_value-plain_response-MJzZjyqwHd6iY-18-Nov-2021.zip) [[View]](https://web.conformance.directory.openbankingbrasil.org.br/log-detail.html?log=IvXl2mwqB9qoHDF&public=true)   PASS,[13 Jun 2022](https://openbanking-brasil.github.io/conformance/submissions/functional/loans/1.0.4/Loans_api_test-mtls-by_value-plain_response-jbyxChG61NTJ6-13-Jun-2022_%25282%2529.zip) [[View]](https://web.conformance.directory.openbankingbrasil.org.br/plan-detail.html?public=true&plan=jbyxChG61NTJ6)   PASS,[13 Jun 2022](https://openbanking-brasil.github.io/conformance/submissions/functional/financings/1.0.4/Financings_api_test-mtls-by_value-plain_response-XmsRi4aqNQpCq-13-Jun-2022_%25281%2529.zip) [[View]](https://web.conformance.directory.openbankingbrasil.org.br/plan-detail.html?public=true&plan=XmsRi4aqNQpCq) PASS,,
MOVA S.E.P.,Mova Open Finance v.1.0,,,,,,,[22 Aug 2022](https://openbanking-brasil.github.io/conformance/submissions/functional/loans/1.0.4/mova-loans-api-test-mtls-pushed-jarm-bMJn5J0vn55l7-13-Jul-2022.zip) [[View]](https://web.conformance.directory.openbankingbrasil.org.br/plan-detail.html?public=true&plan=bMJn5J0vn55l7) PASS,[04 Jul 2022](https://openbanking-brasil.github.io/conformance/submissions/functional/financings/1.0.4/mova-financings-api-test-mtls-pushed-jarm-9rO7VP46HsDSK-13-Jul-2022.zip) [[View]](https://web.conformance.directory.openbankingbrasil.org.br/plan-detail.html?public=true&plan=9rO7VP46HsDSK) PASS,,
Banco PSA,PSA Open Finance 1.0.1,[02 Dec 2021](https://openbanking-brasil.github.io/conformance/submissions/functional/consents/1.0.3/PSA_Banco_Stellantis-Consents_api_test-private_key_jwt-pushed-plain_response-5speX9ChFXvmo-02-Dec-2021.zip) [[View]](https://web.conformance.directory.openbankingbrasil.org.br/plan-detail.html?public=true&plan=5speX9ChFXvmo)   PASS,[18 Nov 2021](https://openbanking-brasil.github.io/conformance/submissions/functional/personal/1.0.3/PSA_Banco_Stellantis-Personal-Customer-Data-api-test-private_key_jwt-pushed-plain_response-b7yXPkYeSx6EQ-18-Nov-2021.zip) [[View]](https://web.conformance.directory.openbankingbrasil.org.br/plan-detail.html?public=true&plan=b7yXPkYeSx6EQ) PASS,[24 Nov 2021](https://openbanking-brasil.github.io/conformance/submissions/functional/business/1.0.3/) [[View]](https://web.conformance.directory.openbankingbrasil.org.br/plan-detail.html?public=true&plan=b40QttJSeFwP6) PASS,[19 Nov 2021](https://openbanking-brasil.github.io/conformance/submissions/functional/resources/1.0.2/PSA_Banco_Stellantis-Resources-api-test-private_key_jwt-pushed-plain_response-VciwtleY4qwPi-19-Nov-2021.zip) [[View]](https://web.conformance.directory.openbankingbrasil.org.br/plan-detail.html?public=true&plan=VciwtleY4qwPi) PASS,,,,[24 Nov 2021](https://openbanking-brasil.github.io/conformance/submissions/functional/financings/1.0.4/PSA_Banco_Stellantis-Financings-api-test-private_key_jwt-pushed-plain_response-xR8IxjXUTsf67-08-Nov-2021.zip) [[View]](https://web.conformance.directory.openbankingbrasil.org.br/plan-detail.html?public=true&plan=iyklK7GtGGwez) PASS,,
Sicoob,Sicoob Open Finance v1,[18 Nov 2021](https://openbanking-brasil.github.io/conformance/submissions/functional/consents/1.0.3/Sicoob-Sicoob_Open_Finance-API-Consents-18-Nov-2021.zip) [[View]](https://web.conformance.directory.openbankingbrasil.org.br/plan-detail.html?public=true&plan=HaZSAt0blficE)   PASS,[19 Nov 2021](https://openbanking-brasil.github.io/conformance/submissions/functional/personal/1.0.3/Sicoob-Sicoob_Open_Finance-API-_Personal_Customer_Data-19-_Nov-2021.zip) [[View]](https://web.conformance.directory.openbankingbrasil.org.br/plan-detail.html?public=true&plan=VxLbXHPtSxLXH) PASS,[19 Nov 2021](https://openbanking-brasil.github.io/conformance/submissions/functional/business/1.0.3/Sicoob-Sicoob_Open_Finance-API-_Business_Customer_Data_-19-_Nov-2021.zip) [[View]](https://web.conformance.directory.openbankingbrasil.org.br/plan-detail.html?public=true&plan=zM9xmyi1IjCdU)   PASS,[19 Nov 2021](https://openbanking-brasil.github.io/conformance/submissions/functional/resources/1.0.2/Sicoob-Sicoob_Open_Finance-API-__Resources_-19-_Nov-2021.zip) [[View]](https://web.conformance.directory.openbankingbrasil.org.br/plan-detail.html?public=true&plan=3i4ItSd4MzTNb)   PASS,[29 Nov 2021](https://openbanking-brasil.github.io/conformance/submissions/functional/accounts/1.0.3/SicoobOpenFinanceAccounts-29-Nov-2021.zip) [[View]](https://web.conformance.directory.openbankingbrasil.org.br/plan-detail.html?public=true&plan=Y7niLvw0CT9Ss) PASS,[18 Nov 2021](https://openbanking-brasil.github.io/conformance/submissions/functional/credit-card/1.0.4/Sicoob-Sicoob_Open_Finance-API-Credit-card-18-Nov-2021.zip) [[View]](https://web.conformance.directory.openbankingbrasil.org.br/plan-detail.html?public=true&plan=Dtkc6wAlrU3eE) PASS,[18 Nov 2021](https://openbanking-brasil.github.io/conformance/submissions/functional/loans/1.0.4/Sicoob-Sicoob_Open_Finance-API-Loans-18-Nov-2021.zip) [[View]](https://web.conformance.directory.openbankingbrasil.org.br/plan-detail.html?public=true&plan=XXlv3uMxcOXjR) PASS,[18 Nov 2021](https://openbanking-brasil.github.io/conformance/submissions/functional/financings/1.0.4/Sicoob-Sicoob_Open_Finance-API-Financings-18-Nov-2021.zip) [[View]](https://web.conformance.directory.openbankingbrasil.org.br/plan-detail.html?public=true&plan=a2V1jYmnnysI3)   PASS,[19 Nov 2021](https://openbanking-brasil.github.io/conformance/submissions/functional/unarranged-overdraft/1.0.4/Sicoob-Sicoob_Open_Finance-API-Unarranged_overdraft_api_test-19-_Nov-2021.zip) [[View]](https://web.conformance.directory.openbankingbrasil.org.br/plan-detail.html?public=true&plan=wShSMNVtCiMdB) PASS,[18 Nov 2021](https://openbanking-brasil.github.io/conformance/submissions/functional/invoice-financings/1.0.4/Sicoob-Sicoob_Open_Finance-API-Discountend-Credit-18-Nov-2021.zip) [[View]](https://web.conformance.directory.openbankingbrasil.org.br/plan-detail.html?public=true&plan=P8rPA0APBzo0X) PASS
